Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Devious Dogs","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108240181/devious-dogs,1.0,-1,Sport,5.10d,1,40,40.63471,-111.72262
"Teaming Metropolis","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105818900/teaming-metropolis,1.8,-1,Sport,5.10d,1,60,40.63471,-111.72262
"Bite the Wall","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105868570/bite-the-wall,1.9,-1,Sport,"5.10d PG13",1,80,40.63471,-111.72262
"Beware of Dog","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106566784/beware-of-dog,2.4,-1,Sport,5.10d,1,60,40.63471,-111.72262
"Left Hook","Hoss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113286432/left-hook,2.8,-1,Sport,5.10c,1,60,40.63458,-111.70453
PacMan,"PacMan Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119492245/pacman,4.0,-1,"Sport, TR, Alpine",5.10+,1,110,40.60752,-111.73589
"Diving For Rocks","Highline Hang Ledge > Granite Flume > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119494516/diving-for-rocks,2.8,-1,Sport,5.10b/c,1,80,40.62712,-111.76507
"5th Grade Bully","Highline Hang Ledge > Granite Flume > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119494496/5th-grade-bully,2.4,-1,Sport,5.10+,1,70,40.62712,-111.76507
"Braving the Elven Archers","Hidden Fortress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121184058/braving-the-elven-archers,2.7,-1,Sport,5.10+,2,155,40.6181,-111.74409
"Hungry for Heaven","Watchtower Main > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739991/hungry-for-heaven,1.4,-1,Sport,5.10c,1,40,40.61349,-111.77922
Invocation,"Watchtower Main > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106492266/invocation,2.5,-1,Sport,5.10d,1,40,40.61349,-111.77922
"40oz Causulatie","Watchtower Cove > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106021783/40oz-causulatie,2.3,-1,Sport,5.10c,1,55,40.61332,-111.77928
"The Woogie","Watchtower Cove > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106045932/the-woogie,1.7,-1,Sport,5.10c,1,35,40.61332,-111.77928
"Repeat Offender","Watchtower Cove > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106021779/repeat-offender,2.6,-1,Sport,5.10d,1,50,40.61332,-111.77928
Conflict,"Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106006882/conflict,2.9,-1,Sport,5.10d,1,90,40.61312,-111.7789
"Stone They Rejected","Goldenfingers Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105825119/stone-they-rejected,2.8,-1,Sport,5.10+,1,,40.61312,-111.77794
JugOrNot?,"Eldorado > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108200564/jugornot,2.0,-1,Sport,"5.10+ R",1,50,40.60989,-111.79925
"Beggars Banquet","Cosmic Thing Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122984237/beggars-banquet,3.0,-1,Sport,5.10+,1,80,40.61273,-111.77827
"Faith in Feldspar","Cosmic Thing Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122983974/faith-in-feldspar,2.7,-1,Sport,5.10d,1,100,40.61273,-111.77827
Perestroika,"Iron Curtain Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740600/perestroika,2.6,-1,Sport,5.10c,1,70,40.71014,-111.79345
"Iron Curtain","Iron Curtain Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740876/iron-curtain,2.8,-1,Sport,5.10+,1,80,40.71014,-111.79345
"Feeding Frenzy","Riptide Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105813935/feeding-frenzy,2.6,-1,Sport,5.10c,1,80,40.71056,-111.79218
"Incident Management (variation)","The Bungalow > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106568874/incident-management-variation,2.0,-1,Sport,5.10c/d,1,,40.71094,-111.78952
"Hiditaka Suzuki's Sidekick","Sport Utility Wall > Mount Olympus > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740153/hiditaka-suzukis-sidekick,2.3,-1,"Sport, TR",5.10c,1,60,40.65842,-111.80488
Infidels,"The Guardian > Big Willow Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124184634/infidels,3.2,-1,Sport,5.10d,1,120,40.53484,-111.78026
"Little Buddy","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109218311/little-buddy,1.8,-1,Sport,5.10d,1,50,40.66905,-111.76072
"Crayon Pony Fish","Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612707/crayon-pony-fish,1.0,-1,Sport,5.10+,1,30,40.7033,-111.787
"Crystal Clear","Church Fork Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105957900/crystal-clear,1.7,-1,Sport,5.10+,1,70,40.7047,-111.7438
"For A Few Crystals More","Church Fork Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612369/for-a-few-crystals-more,2.0,-1,Sport,5.10d,1,50,40.7047,-111.7438
"Donuts And Whatnot","Freezer Buttress > Freeze Creek > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105934410/donuts-and-whatnot,0.7,-1,Sport,5.10+,1,40,40.79668,-111.74287
"The Fever","The RattleHorn > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107299631/the-fever,1.5,-1,Sport,5.10d,1,,40.80543,-111.86873
Unknown,"The Ice Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/116577525/unknown,1.4,-1,Sport,5.10d,1,,41.2375,-111.91749
Bangkok,"Upper Utah Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106317294/bangkok,2.1,-1,Sport,5.10b/c,1,50,41.2368,-111.929
Astronomy,"Upper Utah Wall > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106203242/astronomy,1.8,-1,Sport,5.10c/d,1,50,41.2368,-111.929
Grifter,"Killer Crag > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118812741/grifter,2.6,-1,Sport,5.10d,1,70,41.24689,-111.88375
"The Widower","Widowmaker approach crags > The Widowmaker > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124081849/the-widower,0.0,-1,Sport,5.10d,1,35,41.24034,-111.90682
"Mr. Styles","Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105923409/mr-styles,2.8,-1,Sport,5.10c,1,60,41.2194,-111.924
"Tastes Like Burning","Tree Crack Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105831007/tastes-like-burning,3.0,-1,Sport,5.10d,1,75,41.2194,-111.924
Mantis,"5.10 Slab > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105805172/mantis,1.3,-1,Sport,5.10c,1,50,41.2217,-111.9236
"Attack on America","5.10 Slab > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105805164/attack-on-america,2.1,-1,Sport,5.10d,1,60,41.2217,-111.9236
"Boxelder Salsa","Taylor's Corner Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106432619/boxelder-salsa,2.7,-1,"Trad, Sport",5.10c,1,80,41.2217,-111.9236
"No Talent Ass Clown","Alcove / BNF Area > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106804842/no-talent-ass-clown,2.4,-1,Sport,5.10c,1,60,41.22151,-111.9242
"Love Peace Weed","Graffiti Cave > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113138976/love-peace-weed,2.4,-1,Sport,5.10c/d,1,50,41.22693,-111.9257
"Mr. Interruptus","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106275137/mr-interruptus,2.4,-1,"Sport, TR",5.10c,1,,41.24972,-111.93404
"Midnight Cowboy","9th Street > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106017797/midnight-cowboy,2.4,-1,Sport,5.10d,1,30,41.24972,-111.93404
"Featured Fantasy","Nature Center Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119849008/featured-fantasy,2.5,-1,Sport,5.10c,1,50,41.28876,-111.9531
"Un-named 5.10d","The Brain > Madison Wall > North Ogden > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108320264/un-named-510d,1.8,-1,Sport,5.10d,1,50,41.27599,-111.94424
"Pistol Whipped","Porter Cash Wall > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106826966/pistol-whipped,1.7,-1,Sport,5.10c/d,1,40,41.2472,-111.9304
"Cocaine Blues","Porter Cash Wall > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107636078/cocaine-blues,1.5,-1,Sport,5.10d,1,25,41.2472,-111.9304
Cushions,"Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106016278/cushions,2.4,-1,"Trad, Sport",5.10b/c,1,70,41.78063,-111.64374
Cannonball,"Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105929937/cannonball,2.5,-1,Sport,5.10c,1,50,41.78063,-111.64374
"Trimming Hedges","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115158377/trimming-hedges,2.2,-1,Sport,5.10c,1,90,41.78063,-111.64374
"Super Cannon Ball","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106516921/super-cannon-ball,2.8,-1,Sport,5.10c/d,1,,41.78063,-111.64374
"Nebulous Precision","Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106516932/nebulous-precision,2.3,-1,Sport,5.10d,1,,41.78063,-111.64374
Mutation,"Fucoidal Quartzite > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112104992/mutation,2.5,-1,Sport,5.10d,1,50,41.78063,-111.64374
"Talk of the Town","Mile 385 Area > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106008992/talk-of-the-town,2.5,-1,Sport,5.10d,1,65,41.79951,-111.63754
"Bad Harmony","The Betagraph > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106456846/bad-harmony,1.7,-1,Sport,5.10c,1,,41.80111,-111.63692
Babe-a-licious,"The Betagraph > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106191104/babe-a-licious,3.7,-1,Sport,5.10d,1,70,41.80111,-111.63692
"Ralphs Song","Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106813791/ralphs-song,2.5,-1,Sport,5.10c/d,1,80,41.8027,-111.6292
"Line of Duty","Cliffs of Insanity > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107467302/line-of-duty,2.3,-1,"Trad, Sport",5.10d,1,,41.8027,-111.6292
"Mr. Jingles","Rodent Ranch > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106813811/mr-jingles,2.4,-1,Sport,5.10d,1,60,41.80592,-111.63168
"Good Medicine","Utopia > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106835345/good-medicine,2.9,-1,Sport,5.10c,1,50,41.81216,-111.62677
"Swedish Finger Yams","Utopia > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106835359/swedish-finger-yams,3.0,-1,Sport,5.10c,1,90,41.81216,-111.62677
Harpua,"Utopia > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106835330/harpua,2.3,-1,Sport,5.10d,1,50,41.81216,-111.62677
"Cracker Jack","New World > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106835390/cracker-jack,3.8,-1,Sport,5.10c,1,70,41.7435,-111.795
"Scared Sheepless","Smith Rock > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107743575/scared-sheepless,2.8,-1,Sport,5.10c,1,,41.7493,-111.742
Poopsmith,"Tidal Wave Cave > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107793287/poopsmith,2.5,-1,Sport,5.10d,1,40,41.75877,-111.72739
"Tangential Acceleration","Tangent Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110293336/tangential-acceleration,1.2,-1,Sport,5.10c,1,50,41.76987,-111.66195
3.14,"Tangent Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110293563/314,2.8,-1,Sport,5.10c,1,35,41.76987,-111.66195
"Nerdy by Nature","Wall of Colors > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112334661/nerdy-by-nature,2.7,-1,Sport,5.10c,1,75,41.80828,-111.63175
"Gang of Four","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741071/gang-of-four,2.3,-1,Sport,5.10+,1,50,41.78535,-111.64221
"Viable Option","China Cave Main > China Wall > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106549491/viable-option,2.1,-1,Sport,5.10d,1,35,41.78535,-111.64221
Samsquanch,"Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109213693/samsquanch,2.7,-1,Sport,5.10b/c,1,50,41.7804,-111.635
"The Goblin","Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107174264/the-goblin,2.6,-1,Sport,5.10c/d,1,45,41.7804,-111.635
Gollum,"Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113089791/gollum,2.5,-1,Sport,5.10c/d,1,50,41.7804,-111.635
Mordor,"Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115189109/mordor,2.6,-1,Sport,5.10d,1,70,41.7804,-111.635
"High Hobbit","Hobbit Caves > Right Hand Fork > Logan Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124456981/high-hobbit,3.0,-1,Sport,5.10d,1,60,41.7804,-111.635
"Reggae Beanies","Hidden Wall > Knightland > Left Hand Fork > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107201011/reggae-beanies,2.7,-1,Sport,5.10c,1,65,41.65541,-111.69454
"Giggling to the Graveyard","Giggling to the Graveyard > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109290192/giggling-to-the-graveyard,3.0,-1,Sport,5.10d,1,60,41.63076,-111.70322
"Fur-Trade Sally","Sea Wall > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119485602/fur-trade-sally,3.8,-1,Sport,5.10c,1,70,41.62457,-111.79862
"Ski-Pole Judy","Sea Wall > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119485644/ski-pole-judy,2.8,-1,Sport,5.10d,1,60,41.62457,-111.79862
"Haribo Clams","The Little Prints > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119485755/haribo-clams,3.0,-1,Sport,5.10c,1,25,41.62629,-111.80056
"Gagging Maggot","The Little Prints > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119536946/gagging-maggot,3.0,-1,Sport,5.10d,1,20,41.62629,-111.80056
Poetry,"Grass Marsh Higgledy Pig > Blacksmith Fork Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122932253/poetry,3.0,-1,Sport,5.10c,1,30,41.62635,-111.67172
"Unknown .10C","Campsite 7 > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108420004/unknown-10c,2.3,-1,Sport,5.10c,1,30,41.77161,-111.74437
"and Cheese","Campsite 7 > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108420048/and-cheese,2.6,-1,Sport,5.10c,1,40,41.77161,-111.74437
"Hells Satans","Campsite 7 > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108420017/hells-satans,1.7,-1,Sport,5.10+,1,30,41.77161,-111.74437
"Inverted Stairway","Campsite 7 > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108420126/inverted-stairway,2.3,-1,Sport,5.10d,1,35,41.77161,-111.74437
Why,"Question Wall > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115158486/why,2.0,-1,Sport,5.10c,1,75,41.77164,-111.74537
Bulgee,"2nd Gate Wall > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119114016/bulgee,3.0,-1,Sport,5.10c/d,1,40,41.7722,-111.74888
"Deep, Dank, and Dusty","Hell's Kitchen Cove > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121235793/deep-dank-and-dusty,2.9,-1,Sport,5.10c,1,30,41.71337,-111.79126
Conductor,"The Dry Wall > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/111248543/conductor,2.5,-1,Sport,5.10c/d,1,70,41.00293,-111.38901
"Josie Wales","Clint Eastwood Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/110374423/josie-wales,2.5,-1,Sport,5.10c,1,65,41.00109,-111.39143
"Ring My Bell","Soul Train Wall > Bear Hollow > Echo Canyon > Wasatch Back > Wasatch Range > Utah",https://www.mountainproject.com/route/117560621/ring-my-bell,2.1,-1,Sport,5.10c/d,1,80,41.00084,-111.39254
"Scud Missile","North Face > Lone Rock > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/114063290/scud-missile,1.7,-1,Sport,5.10c,1,75,40.7093,-112.6845
"Whiskey Bench","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/108166604/whiskey-bench,2.6,-1,Sport,5.10d,1,35,40.73875,-112.6417
"Puff Puff Pockets","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077333/puff-puff-pockets,2.0,-1,Sport,5.10b/c,1,65,40.73691,-112.63934
"Cannibas Cave","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077329/cannibas-cave,3.0,-1,Sport,5.10d,1,65,40.73691,-112.63934
"Pig In A Poke","Creek Side > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/112111423/pig-in-a-poke,2.2,-1,Sport,5.10d,1,,40.4919,-112.58458
"Slippery When Wet","Creek Side > Lower Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/112111442/slippery-when-wet,2.7,-1,Sport,5.10d,1,110,40.4919,-112.58458
"Prince of Squeeze","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111956183/prince-of-squeeze,2.2,-1,Sport,5.10c,1,,40.49128,-112.59538
"Territory of the Mad","Madness Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106125669/territory-of-the-mad,2.2,-1,"Trad, Sport",5.10d,3,300,38.9926,-113.3883
Arachnicopia,"Central Corral Crag > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/113698895/arachnicopia,2.0,-1,"Sport, TR",5.10b/c,1,25,38.98551,-113.39088
"The Doghouse","The Doghouse > Ibex > West Desert > Utah",https://www.mountainproject.com/route/121417863/the-doghouse,3.0,-1,Sport,5.10d,1,40,38.99304,-113.38976
"It Does as It's Told","Buffalo Bill Wall > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/106292113/it-does-as-its-told,3.0,-1,Sport,5.10d,1,,39.23968,-113.40804
"Remote Control","Campsite East > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/107445700/remote-control,2.8,-1,Sport,5.10d,1,,39.24622,-113.40313
"Wolves in Wolves Clothing","Campsite West > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/108395471/wolves-in-wolves-clothing,2.0,-1,Sport,5.10c,1,35,39.24614,-113.40319
Hoodwinked,"Hermit Shack Wall > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/112777985/hoodwinked,2.0,-1,Sport,5.10c,1,70,39.24607,-113.4032
Strahler,"Gammelstock > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/113091409/strahler,3.0,-1,Sport,5.10d,4,,39.23884,-113.39397
"Count Chocula","Castlevania > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124288495/count-chocula,2.0,-1,Sport,5.10c,1,65,39.23865,-113.40166
"One.. ah ah ah. Two.. ah ah ah","Castlevania > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124288649/one-ah-ah-ah-two-ah-ah-ah,1.0,-1,Sport,5.10c,1,15,39.23865,-113.40166
"Hell To Pay","The Wall Of Shameless Self Promotion > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452470/hell-to-pay,1.0,-1,Sport,5.10c,1,,39.34808,-113.33017
"Me, Myself & Moi","The Wall Of Shameless Self Promotion > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452585/me-myself-moi,2.0,-1,Sport,5.10c,1,,39.34808,-113.33017
"Eyes Of A Stoner","Roadside Rock > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452662/eyes-of-a-stoner,2.0,-1,Sport,5.10d,1,,39.34413,-113.33604
Unnamed1,"The Study > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452833/unnamed1,1.0,-1,Sport,5.10c,1,,39.3356,-113.3377
Unnamed2,"The Study > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452838/unnamed2,1.0,-1,Sport,5.10d,1,,39.3356,-113.3377
"Fat Matt's Rib Shack","Miller Routes > Miller Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/114273186/fat-matts-rib-shack,3.7,-1,Sport,5.10c,1,100,39.16816,-113.37607
"Strange Ways","Peoples Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124494634/strange-ways,2.0,-1,Sport,5.10c,1,,39.18212,-113.44251
Renegade,"Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107009959/renegade,2.1,-1,Sport,"5.10+ PG13",1,90,40.36333,-112.27082
Ineluctable,"Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/105947467/ineluctable,2.2,-1,Sport,5.10c/d,1,100,40.36333,-112.27082
Maryjane,"Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788262/maryjane,2.7,-1,Sport,5.10d,1,65,40.36333,-112.27082
"The Riddler","Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788289/the-riddler,-1.0,-1,Sport,5.10d,1,60,40.36333,-112.27082
"Ophir Dose","Haunted Woods > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/118966069/ophir-dose,3.0,-1,Sport,5.10c,1,65,40.3599,-112.27363
"Unknown 2nd Tier Far R","Three Dame Crack Area > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/121873848/unknown-2nd-tier-far-r,3.0,-1,Sport,5.10b/c,1,50,40.32166,-112.90192
"Stranger Than Fiction","Lunar Wall > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/110067907/stranger-than-fiction,2.3,-1,Sport,5.10c,1,50,40.3244,-112.90279
"Pocket Rocket","Lunar Wall > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/110067913/pocket-rocket,2.3,-1,Sport,5.10c,1,60,40.3244,-112.90279
"A Dike Runs Through It","DLK dome > Mineral Mountains > West Desert > Utah",https://www.mountainproject.com/route/119772628/a-dike-runs-through-it,2.5,-1,Sport,5.10+,1,,38.36298,-112.84464
"Starin' Down the Barrel","Redneck Rocks > Mineral Mountains > West Desert > Utah",https://www.mountainproject.com/route/119968531/starin-down-the-barrel,2.0,-1,Sport,5.10+,1,90,38.37257,-112.84385
"Patrick Starfish","The Asteriod Belt > West Sector > Desert Mountain > West Desert > Utah",https://www.mountainproject.com/route/124750166/patrick-starfish,2.0,-1,"Sport, TR",5.10c/d,1,50,39.75606,-112.6384
