Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Voodoo Goat","The Clamshell > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020537/voodoo-goat,2.1,-1,Sport,5.9,1,75,40.59043,-111.64567
"Side Winder","The Clamshell > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020543/side-winder,1.9,-1,Sport,5.9+,1,65,40.59043,-111.64567
"Highway to Hell","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020524/highway-to-hell,2.4,-1,Sport,5.9+,1,50,40.59033,-111.64526
"Agent Orange","Goatland Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113465112/agent-orange,2.2,-1,Sport,5.9+,1,90,40.59033,-111.64526
"Wisky Bench","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107688903/wisky-bench,2.4,-1,Sport,5.9,1,110,40.58991,-111.64385
"Rat Bastards","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020476/rat-bastards,2.4,-1,Sport,5.9,1,75,40.58991,-111.64385
"Minor Threat","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020487/minor-threat,2.3,-1,Sport,5.9,1,50,40.58991,-111.64385
"Go Pogo","The Melting Mud Wall > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106289394/go-pogo,0.9,-1,Sport,5.9+,1,30,40.58991,-111.64385
"Whiskey  Wednesday","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106262929/whiskey-wednesday,1.8,-1,"Sport, Alpine",5.9,1,75,40.57216,-111.77421
"Devil's Advocate","Melting Mud West > East Hellgate > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105958675/devils-advocate,2.7,-1,"Sport, Alpine",5.9+,1,75,40.57216,-111.77421
"Little Devil","Crack of Noon > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111828782/little-devil,1.3,-1,Sport,5.9,1,65,40.5907,-111.65187
"On the Wings of Maybe","Lizard Head Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122337709/on-the-wings-of-maybe,2.9,-1,Sport,5.9,1,115,40.5733,-111.7596
"Under Pressure","Booty Wall Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106290867/under-pressure,1.9,-1,Sport,5.9,1,,40.579,-111.70277
Scallywaggers,"Booty Wall Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108217996/scallywaggers,2.0,-1,"Trad, Sport",5.9,1,80,40.579,-111.70277
"The Win`o","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020311/the-wino,1.4,-1,Sport,5.9-,1,40,40.5752,-111.7082
"Pump It Until Purple","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105984597/pump-it-until-purple,2.1,-1,Sport,5.9,1,30,40.5752,-111.7082
"Purple Haze","Purple Wall > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106020292/purple-haze,1.6,-1,Sport,5.9,1,65,40.5752,-111.7082
"Black Cats","Maybird East Side > Maybird Slide Area > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106023977/black-cats,1.0,-1,Sport,5.9+,1,70,40.5754,-111.7083
"Black Hash","Green Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990011/black-hash,1.9,-1,Sport,5.9,1,60,40.5699,-111.62454
"Rezin Heads","Green Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105990015/rezin-heads,2.0,-1,Sport,5.9,1,60,40.5699,-111.62454
"Riot In The City","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105989995/riot-in-the-city,1.8,-1,Sport,5.9+,1,70,40.57081,-111.62108
"Rise and Revolt","Creekside Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105998273/rise-and-revolt,1.9,-1,Sport,5.9+,1,60,40.57081,-111.62108
"Stinky Stash","Stinky Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106003090/stinky-stash,2.4,-1,Sport,5.9,1,55,40.56958,-111.62556
"Skunk Buds","Stinky Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106001906/skunk-buds,1.6,-1,Sport,5.9+,1,45,40.56958,-111.62556
"Stinky Buddy","Stinky Stash Wall > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106001940/stinky-buddy,1.8,-1,"Trad, Sport",5.9+,1,45,40.56958,-111.62556
"The Last One Left","Cecret Stash > Cecret Lake > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113465194/the-last-one-left,1.5,-1,Sport,5.9+,1,80,40.5691,-111.62648
"Scotty's Taverse","Cosmic Web Wall > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105999948/scottys-taverse,1.3,-1,Sport,5.9,1,50,40.57792,-111.6194
"Red Eye Express","Lisa Falls West > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105988554/red-eye-express,1.7,-1,Sport,5.9-,1,80,40.5748,-111.728
"Mad Millennium","Lisa Falls West > Lisa Falls > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105988600/mad-millennium,2.3,-1,Sport,5.9,1,80,40.5748,-111.728
"Mantel Variation","Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740669/mantel-variation,2.2,-1,Sport,5.9,1,50,40.5733,-111.754
"Pebbles and Bambam","Beckey's Wall Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741395/pebbles-and-bambam,2.6,-1,"Sport, TR",5.9,1,110,40.5729,-111.7529
"Straight On For You","Prune Face Slab > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740819/straight-on-for-you,2.7,-1,Sport,"5.9+ R",1,110,40.57274,-111.75377
"Clay, Like Dirt","East Gate Buttress > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111307931/clay-like-dirt,2.7,-1,Sport,5.9,1,70,40.57387,-111.75163
"Heart of Darkness","Super Slab > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106035574/heart-of-darkness,2.7,-1,Sport,"5.9 R",18,1800,40.5681,-111.7706
Broken,"Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109497320/broken,2.0,-1,Sport,5.9-,1,80,40.567,-111.73761
"Blast Furnace","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741149/blast-furnace,2.0,-1,Sport,5.9,1,70,40.567,-111.73761
"Loading Dock","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740462/loading-dock,1.4,-1,"Sport, TR",5.9+,1,60,40.567,-111.73761
"Hoffa Finger","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740636/hoffa-finger,2.9,-1,"Sport, TR",5.9+,1,80,40.567,-111.73761
"I Think I'm Going Bald","Dogwood Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740123/i-think-im-going-bald,2.2,-1,"Sport, TR",5.9-,1,60,40.6238,-111.7671
"A Modest Man from Mandrake","Dogwood Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739916/a-modest-man-from-mandrake,2.4,-1,Sport,5.9,1,80,40.6238,-111.7671
Unforgiven,"Dogwood Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740633/unforgiven,1.9,-1,"Sport, TR",5.9,1,70,40.6238,-111.7671
"Double Tap","Salt Lake Slips > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107827287/double-tap,2.4,-1,Sport,5.9,1,60,40.6226,-111.748
"Herbie's Hobo Hut","Aqueduct Area, The > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124181346/herbies-hobo-hut,2.0,-1,Sport,5.9,1,50,40.6232,-111.77
"Mr. Potato Head","Creekside Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106557849/mr-potato-head,2.0,-1,Sport,5.9,1,40,40.62208,-111.74928
Dreamscape,"Narcolepsy Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740612/dreamscape,2.6,-1,"Sport, TR",5.9+,1,60,40.6214,-111.7472
"Hollow Man","North and West Faces > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740249/hollow-man,3.0,-1,Sport,5.9,1,70,40.62207,-111.74571
MEGA,"East Face > Challenge Buttress > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106008134/mega,2.3,-1,Sport,5.9,1,110,40.62202,-111.74528
"Graduate, The","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740309/graduate-the,2.1,-1,Sport,5.9,1,50,40.63012,-111.74032
"Vocational Training","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113259915/vocational-training,2.3,-1,Sport,5.9+,1,70,40.63012,-111.74032
"Abbra Cadabra","Mule Hollow Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110754579/abbra-cadabra,2.6,-1,Sport,5.9,2,170,40.63207,-111.75115
"Slight of Hand","Mule Hollow Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110754625/slight-of-hand,2.6,-1,Sport,5.9,1,110,40.63207,-111.75115
Implorien,"Mule Hollow Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105957892/implorien,2.6,-1,Sport,5.9,2,200,40.63207,-111.75115
"Ravages Of Time","Mule Hollow Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106172534/ravages-of-time,3.1,-1,Sport,5.9+,2,160,40.63207,-111.75115
"Big Easy, The","Seldom Scene Gully > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740906/big-easy-the,2.3,-1,Sport,5.9,1,90,40.6193,-111.789
"Afraid To Feel","Molar, The > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741677/afraid-to-feel,1.3,-1,Sport,5.9,1,190,40.6193,-111.789
Aqualung,"Storm Mountain Island > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105848588/aqualung,2.5,-1,Sport,5.9-,1,80,40.6239,-111.7446
"Fowl Play","Bumble Bee Wall > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740792/fowl-play,2.7,-1,Sport,5.9,1,110,40.62605,-111.7462
Unknown,"Damned Wall > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112063891/unknown,1.5,-1,Sport,5.9,1,40,40.62653,-111.74418
"Day as Night","Damned Wall > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741998/day-as-night,2.6,-1,Sport,5.9+,1,80,40.62653,-111.74418
"Creaking Plank","Strone Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106970007/creaking-plank,2.8,-1,Sport,5.9,1,85,40.6214,-111.7461
"February Summer","Aguaworld > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105876458/february-summer,2.4,-1,Sport,5.9-,1,70,40.6215,-111.7768
Deceived,"Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105945919/deceived,1.8,-1,"Sport, TR",5.9,1,50,40.6152,-111.78
Rattled,"Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105945948/rattled,1.8,-1,"Sport, TR",5.9,1,40,40.6152,-111.78
3.2%,"Powder Ridge Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106233384/32,1.9,-1,Sport,5.9,1,40,40.6152,-111.78
"Pilled Out","Battalion of Saints Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105989002/pilled-out,2.2,-1,Sport,5.9,1,60,40.63995,-111.69518
"Johny Burnout","Wrenched Ones > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106009676/johny-burnout,1.8,-1,Sport,5.9-,1,45,40.64014,-111.69545
"Bong A Long","Ambush Wall Lower > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105993307/bong-a-long,2.6,-1,Sport,5.9-,1,70,40.63651,-111.70036
"Woody Woodpecker","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062099/woody-woodpecker,2.5,-1,Sport,5.9-,1,55,40.65369,-111.6527
"Jen's French Kiss","Red Rock Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106062132/jens-french-kiss,2.2,-1,Sport,5.9,1,50,40.65369,-111.6527
"Watermelon Tetris","Lonely Challenge Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112105184/watermelon-tetris,2.7,-1,Sport,5.9,1,70,40.62048,-111.74596
"Rubbing it Raw","Lonely Challenge Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113616817/rubbing-it-raw,1.8,-1,Sport,5.9,1,90,40.62048,-111.74596
"Glutton For Punishment","Wolverine Cirque > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106735752/glutton-for-punishment,1.0,-1,"Sport, Alpine",5.9+,1,100,40.6193,-111.789
"Chorus Line","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740330/chorus-line,2.0,-1,Sport,5.9,1,80,40.63387,-111.72201
"Choir Boy","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740333/choir-boy,1.8,-1,Sport,5.9,1,90,40.63387,-111.72201
"Clean Underwear","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740858/clean-underwear,2.1,-1,Sport,5.9,1,70,40.63471,-111.72262
"I Don't Name Single Pitch Routes","Hoss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113223269/i-dont-name-single-pitch-routes,1.9,-1,Sport,5.9,1,100,40.63458,-111.70453
"Where Love Ran Red","Lower Sector > Disciple Ridge > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114618571/where-love-ran-red,3.2,-1,Sport,5.9,1,100,40.61946,-111.74337
"More Than a Feeling","Upper Sector > Disciple Ridge > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114618713/more-than-a-feeling,3.1,-1,Sport,5.9,1,115,40.61946,-111.74337
"Unknown Bolted Slab","Brighton's Frighton Wall > Brighton Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119245724/unknown-bolted-slab,2.0,-1,Sport,5.9+,1,30,40.59312,-111.58863
"Unknown Bolted Dihedral","Brighton's Frighton Wall > Brighton Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122723480/unknown-bolted-dihedral,1.0,-1,Sport,5.9+,1,50,40.59312,-111.58863
Mouse,"Millie Tower 12 Crag (aka Killer) > Brighton Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119192744/mouse,2.4,-1,"Sport, Alpine",5.9+,1,80,40.59902,-111.58577
"Bone Thugs n Gnarmoney","Gnar Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117626773/bone-thugs-n-gnarmoney,1.5,-1,Sport,5.9+,1,,40.63924,-111.69741
Futility,"Futility Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119492308/futility,3.0,-1,"Sport, Alpine",5.9+,2,320,40.60671,-111.73534
Microdose,"Microwall > Granite Flume > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123143398/microdose,1.8,-1,Sport,5.9,1,35,40.62702,-111.76507
Habesha,"Ethiopian Wall > Granite Flume > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119492968/habesha,2.6,-1,Sport,5.9+,1,45,40.62699,-111.76503
Hoax,"Quarantine Cliff > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124704406/hoax,2.9,-1,Sport,5.9,1,75,40.62086,-111.75716
Imperial,"Watchtower Tiers > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106251199/imperial,2.2,-1,Sport,5.9+,1,50,40.61312,-111.7789
Exodus,"Diminutive Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740405/exodus,1.7,-1,"Sport, TR",5.9,1,40,40.61354,-111.77799
"Draw the Line","Diminutive Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740408/draw-the-line,1.6,-1,"Sport, TR",5.9,1,40,40.61354,-111.77799
"Hippies Anonymous","Bob's Rocking Chair > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741896/hippies-anonymous,1.9,-1,"Trad, Sport, TR",5.9,1,40,40.61372,-111.77916
Hielo,"Tower Of Babel > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108246726/hielo,1.4,-1,"Trad, Sport",5.9+,1,60,40.61283,-111.77872
"Joint Effort","Eldorado > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108200391/joint-effort,2.0,-1,Sport,5.9+,1,45,40.60989,-111.79925
Mutation,"Iron Curtain Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740075/mutation,1.5,-1,Sport,5.9,1,60,40.71014,-111.79345
"Motley Cruise","Iron Curtain Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740078/motley-cruise,1.6,-1,Sport,5.9,1,60,40.71014,-111.79345
"Gotta Be Tall Or Else You'll Fall","Iron Curtain Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740111/gotta-be-tall-or-else-youll-fall,2.4,-1,Sport,5.9,1,80,40.71014,-111.79345
"Out of Touch","Iron Curtain Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740885/out-of-touch,2.7,-1,Sport,"5.9+ R",1,80,40.71014,-111.79345
Riptide,"Riptide Wall > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740345/riptide,2.3,-1,"Trad, Sport",5.9,1,90,40.71056,-111.79218
"Bill's Farewell Epic","Pharaoh's Glen > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107528693/bills-farewell-epic,1.0,-1,Sport,5.9+,1,60,40.7118,-111.79
"The Dugout","The Bungalow > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108869311/the-dugout,2.3,-1,Sport,5.9-,1,45,40.71094,-111.78952
"Rumble Strip","The Bungalow > Parley's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106568855/rumble-strip,2.1,-1,Sport,5.9,1,,40.71094,-111.78952
"Wrangler Girls","Sport Utility Wall > Mount Olympus > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740147/wrangler-girls,1.6,-1,"Sport, TR",5.9-,1,50,40.65842,-111.80488
"Bland Cherokee","Sport Utility Wall > Mount Olympus > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740144/bland-cherokee,1.7,-1,Sport,5.9+,1,50,40.65842,-111.80488
"Trail Legs","Jon's Hideout > Big Willow Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740825/trail-legs,2.5,-1,"Sport, TR",5.9,1,90,40.5404,-111.809
"Trail Legs 2","Jon's Hideout > Big Willow Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105740828/trail-legs-2,2.0,-1,Sport,5.9,1,90,40.5404,-111.809
Dylan,"The Guardian > Big Willow Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124211906/dylan,2.0,-1,Sport,5.9+,1,100,40.53484,-111.78026
"The Not So Great Trango","Cirque of the Toweritas > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108265663/the-not-so-great-trango,2.0,-1,Sport,5.9,1,35,40.6732,-111.76725
"Castledong Tower","Cirque of the Toweritas > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108265719/castledong-tower,2.6,-1,Sport,5.9,1,,40.6732,-111.76725
"Quadratic Equation","Quarry > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105817956/quadratic-equation,1.8,-1,Sport,5.9-,1,40,40.704,-111.789
Quadraphonic,"Quarry > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105817959/quadraphonic,1.7,-1,Sport,5.9,1,40,40.704,-111.789
Unknown,"Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110080662/unknown,2.0,-1,"Sport, TR",5.9,1,40,40.7033,-111.787
"Rocket Science","Rocket Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105821773/rocket-science,1.7,-1,Sport,5.9+,1,50,40.7037,-111.786
"Mr. Milkbones","The Stitches Wall > Millcreek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106462941/mr-milkbones,1.0,-1,Sport,5.9-,1,35,40.6934,-111.75798
"Coyote On The Move","Freezer Buttress > Freeze Creek > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105855662/coyote-on-the-move,2.3,-1,Sport,5.9,1,30,40.79668,-111.74287
Messina,"Sandstone Southern View > Freeze Creek > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105914147/messina,1.7,-1,Sport,5.9,1,60,40.79674,-111.74268
"Social Distance","Sandstone Southern View > Freeze Creek > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118858359/social-distance,2.0,-1,Sport,5.9+,1,50,40.79674,-111.74268
"The Choss Stands Alone","This is the Choss. . . A Choss Climbing Park > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107249396/the-choss-stands-alone,1.9,-1,Sport,5.9,1,65,40.7536,-111.7962
"Choss Factor NINE 5.9d","This is the Choss. . . A Choss Climbing Park > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107249436/choss-factor-nine-59d,0.6,-1,Sport,5.9,1,65,40.7536,-111.7962
"Dripping Alien Wax","War Wall > Emigration Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105934424/dripping-alien-wax,2.3,-1,"Trad, Sport, Aid","5.9 A1",1,50,40.75362,-111.79652
"Wave of Imitation","The RattleHorn > City Creek Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107299637/wave-of-imitation,1.0,-1,Sport,5.9,1,,40.80543,-111.86873
"Planning Commission","The Balcony > Draper Area Crags > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/116771734/planning-commission,2.2,-1,"Sport, TR",5.9,1,50,40.52199,-111.82686
"Da Kine","The Diamond > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105795436/da-kine,2.4,-1,Sport,5.9+,1,,41.23676,-111.91825
"Dumb Nuts","Nuts and Bolts > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106179262/dumb-nuts,2.2,-1,"Trad, Sport",5.9,1,85,41.23626,-111.91752
Deadbolt,"Nuts and Bolts > Ogden Canyon > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123000298/deadbolt,2.7,-1,Sport,5.9,1,85,41.23626,-111.91752
"Homecoming Princess","Ramp Routes > The Schoolroom > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105804416/homecoming-princess,2.3,-1,Sport,5.9,1,60,41.2248,-111.92513
