Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Shinobi,"Hitcher > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121537239/shinobi,3.6,-1,Sport,5.12a/b,1,50,40.44547,-111.69552
"Nuclear Criminal","Hitcher > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121537207/nuclear-criminal,-1.0,-1,Sport,5.12b,1,50,40.44547,-111.69552
Ligmaniac,"The Internet > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122379405/ligmaniac,3.6,-1,Sport,5.12c,1,65,40.44118,-111.70239
"Sonoran Death Metal","The Internet > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122379344/sonoran-death-metal,3.0,-1,Sport,5.13a,1,60,40.44118,-111.70239
"Jim Stone 12","The Outlaw Crag > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124987214/jim-stone-12,1.0,-1,Sport,5.12a/b,1,60,40.45168,-111.66811
"Buttered Muffin","Bolt Slab > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119794186/buttered-muffin,4.0,-1,"Sport, TR",5.12a/b,1,75,40.2654,-111.6221
"C'est Cool","[Redacted] > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111829329/cest-cool,4.0,-1,Sport,5.12-,1,35,40.2655,-111.621
"Rainy Day at the Zoo","The Zoo > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122853864/rainy-day-at-the-zoo,3.8,-1,Sport,5.12c,1,60,40.2642,-111.6125
Ferocious,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106213893/ferocious,3.6,-1,Sport,5.12b,1,,40.2645,-111.612
Stinger,"The Adjective > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117937620/stinger,3.5,-1,Sport,5.12c,1,55,40.2645,-111.612
"Kill the Beast","Threshold > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106170378/kill-the-beast,3.5,-1,Sport,5.12b,1,,40.2677,-111.6066
Lavazza,"Threshold > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106185987/lavazza,2.8,-1,Sport,5.12b,1,60,40.2677,-111.6066
Thresher,"Threshold > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106199827/thresher,2.5,-1,Sport,5.12d,1,70,40.2677,-111.6066
"Fallout aka Disintegration","Super Bowl Wall > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106683247/fallout-aka-disintegration,2.6,-1,Sport,5.12b,1,35,40.2667,-111.6263
"Rib Braiser","The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117126211/rib-braiser,2.3,-1,Sport,5.12a/b,1,70,40.2665,-111.624
Ditchdigger,"The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106169032/ditchdigger,3.7,-1,Sport,5.12b,1,75,40.2665,-111.624
Superman,"The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106703181/superman,3.5,-1,Sport,5.12b/c,1,60,40.2665,-111.624
Mucker,"The Jobsite > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106671800/mucker,3.8,-1,Sport,5.13a,1,50,40.2665,-111.624
Jodonna,"Bad Bananas > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106700480/jodonna,3.0,-1,Sport,5.12b,1,90,40.2666,-111.6263
"Allegro Energico","Bad Bananas > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106703148/allegro-energico,3.7,-1,Sport,5.12c,1,100,40.2666,-111.6263
Bufugly,"Bad Bananas > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106693341/bufugly,3.4,-1,Sport,5.12d,1,40,40.2666,-111.6263
"Banana Roof","Bad Bananas > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106728774/banana-roof,3.0,-1,Sport,5.13a,4,300,40.2666,-111.6263
F-Away,"The Projects > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106236672/f-away,3.7,-1,Sport,5.12b,1,70,40.2655,-111.621
Drain,"The Projects > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106236688/drain,3.0,-1,Sport,5.12b,1,100,40.2655,-111.621
"Curb Job","The Projects > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106236680/curb-job,3.2,-1,Sport,5.12c,1,,40.2655,-111.621
"Junkie Pride","The Projects > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112014317/junkie-pride,4.0,-1,Sport,5.13b,1,55,40.2655,-111.621
Beeleave,"Drone Wall > Hobble Creek Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106291056/beeleave,3.6,-1,Sport,5.12a/b,1,60,40.1716,-111.471
"Optical Phenomenon","Sunset Cliffs > Sunset Cliffs > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107119604/optical-phenomenon,2.5,-1,Sport,5.12b,1,55,40.1803,-111.59288
"Reach Around","Sunset Cliffs > Sunset Cliffs > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107119610/reach-around,1.0,-1,Sport,5.12b,1,55,40.1803,-111.59288
Alpenglow,"Sunset Cliffs > Sunset Cliffs > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107124850/alpenglow,3.3,-1,Sport,5.12c,1,45,40.1803,-111.59288
"project 2 Bonzai wall","Mary Ellen's Gulch > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107687170/project-2-bonzai-wall,-1.0,-1,Sport,5.12,1,60,40.53072,-111.61742
"Razor's Edge","Crescent Crack Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106061704/razors-edge,3.3,-1,Sport,5.12b,1,80,40.5733,-111.771
"Strewn Masters of Hore","Coffin Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106580214/strewn-masters-of-hore,3.0,-1,Sport,5.12+,1,50,40.57418,-111.77065
"Lend Me a Dime","Kermits Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108240200/lend-me-a-dime,2.8,-1,Sport,5.12b,2,160,40.5738,-111.7549
Badlands,"Green Adjective Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107225996/badlands,3.0,-1,Sport,5.12-,1,70,40.5741,-111.7543
"Meat Puppets","Green Adjective Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106276149/meat-puppets,3.8,-1,Sport,5.12c,1,85,40.5741,-111.7543
"Orange Crush","Green Adjective Gully > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106166577/orange-crush,3.9,-1,Sport,5.13b,1,90,40.5741,-111.7543
"Life by the Throat","Bongeater Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105804468/life-by-the-throat,2.5,-1,Sport,5.12b,1,50,40.5747,-111.7734
"Life on your feet","Bongeater Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105805760/life-on-your-feet,3.0,-1,"Trad, Sport",5.12d,1,70,40.5747,-111.7734
"Disco Captain","Waterfront, The > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106074226/disco-captain,3.0,-1,"Trad, Sport",5.12,1,60,40.5739,-111.7562
"Golden Eye","Peeler Face > Black Peeler Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105742103/golden-eye,3.0,-1,"Trad, Sport",5.13a,1,,40.5741,-111.7479
"Strewn Masters of Gore","Wheeler-Newsome Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107637505/strewn-masters-of-gore,2.9,-1,"Trad, Sport",5.12b,1,40,40.57374,-111.76967
"Hell Yes!","Tower One > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117790933/hell-yes,2.9,-1,Sport,5.12a/b,1,95,40.59015,-111.64812
"Silver Soul","Altaworld > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110781055/silver-soul,3.0,-1,Sport,5.12b,1,90,40.59131,-111.64796
Speculator,"Altaworld > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112019056/speculator,2.0,-1,Sport,5.12,1,90,40.59131,-111.64796
Altaworld,"Altaworld > Hellgate Cliffs > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107306724/altaworld,3.0,-1,Sport,5.12,1,100,40.59131,-111.64796
"Last of The Summer Wine","Westwind Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107681334/last-of-the-summer-wine,3.0,-1,"Trad, Sport",5.12-,1,50,40.57454,-111.75817
"Big Neon Glitter","Gargoyle Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106036215/big-neon-glitter,3.7,-1,"Trad, Sport",5.12c,1,85,40.5737,-111.7626
"White Lines","Booty Wall Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107290047/white-lines,3.4,-1,"Trad, Sport",5.12d,1,80,40.579,-111.70277
Heisenberg,"Booty Wall Area > Tanners Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108404643/heisenberg,3.9,-1,"Trad, Sport",5.13a,1,90,40.579,-111.70277
Guacamole,"Tacos Diablos Boulder > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117552978/guacamole,2.5,-1,Sport,5.12b,1,30,40.5687,-111.61623
"Tacos Diablos","Tacos Diablos Boulder > Albion Basin > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/112115885/tacos-diablos,3.5,-1,Sport,5.13a,1,30,40.5687,-111.61623
"Chicken Little","Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120628140/chicken-little,2.0,-1,Sport,5.12b,1,,40.5733,-111.754
"Talus Food","Schoolroom Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741551/talus-food,2.8,-1,"Sport, TR",5.12c,1,50,40.5733,-111.754
"Core Shot","Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109773959/core-shot,3.0,-1,Sport,5.12b,1,30,40.57311,-111.75298
Incubator,"Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110250207/incubator,3.0,-1,Sport,5.12c,1,40,40.57311,-111.75298
"El Guapo","East Gate Buttress > Gate Buttress > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106130592/el-guapo,3.0,-1,"Trad, Sport",5.12b,1,70,40.57387,-111.75163
"Sick Puppies","Humane Society Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109309680/sick-puppies,3.0,-1,Sport,5.12b,1,,40.5705,-111.7769
"The Dogcatcher","Humane Society Wall > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109309660/the-dogcatcher,1.0,-1,Sport,5.12c,1,35,40.5705,-111.7769
"Benson Bolt","Industrial Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/122775449/benson-bolt,2.5,-1,"Sport, TR",5.12b,1,,40.567,-111.73761
Kidsmoke,"Waterfall Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111002710/kidsmoke,2.5,-1,Sport,5.12c/d,1,60,40.5667,-111.73753
Amnesiac,"Waterfall Wall > Coalpit Gulch > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117792433/amnesiac,3.2,-1,Sport,5.13b,1,65,40.5667,-111.73753
"Cross-Eyed and Painless","Dogwood Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106485976/cross-eyed-and-painless,3.7,-1,Sport,5.13a,1,60,40.6238,-111.7671
"The Pane","Glass Ocean and Environs > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111828826/the-pane,1.5,-1,Sport,5.12c,1,20,40.61981,-111.74575
Whiplash,"JHCOB Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115311560/whiplash,1.7,-1,Sport,5.12b,1,35,40.62108,-111.74946
Abydos,"JHCOB Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/115314436/abydos,2.0,-1,Sport,5.13a,1,35,40.62108,-111.74946
"Speed Trap","The Speed Trap > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106717013/speed-trap,3.0,-1,Sport,5.12b,1,35,40.6232,-111.7563
"Speed Racer","The Speed Trap > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107645629/speed-racer,2.8,-1,Sport,5.12b/c,1,40,40.6232,-111.7563
"Karmic Whiplash","Dark Star Gully > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107669259/karmic-whiplash,3.9,-1,Sport,5.12b,1,55,40.62348,-111.74585
"The Professor","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111761433/the-professor,3.0,-1,Sport,5.12c,1,35,40.63012,-111.74032
"Full Ride","Higher Education Ridge, West Face > Gully of Higher Education Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113809581/full-ride,3.0,-1,Sport,5.13a,1,90,40.63012,-111.74032
"Wave Wall Traverse","The Wave Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106857278/wave-wall-traverse,2.8,-1,"Sport, Boulder","5.13a V7",1,40,40.62356,-111.76076
"Big in Japan","Storm Mountain Island > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105981056/big-in-japan,3.0,-1,Sport,5.12b,1,40,40.6239,-111.7446
"Padded Cell","Storm Mountain Island > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108247067/padded-cell,2.4,-1,Sport,5.12,1,60,40.6239,-111.7446
"Amphitheater Overhang Left","Storm Mountain Island > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741458/amphitheater-overhang-left,2.0,-1,"Sport, Aid","5.12d A1",1,30,40.6239,-111.7446
"Spinning in the Drain","Static Wall > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117761098/spinning-in-the-drain,3.0,-1,Sport,5.13a,1,,40.62647,-111.74584
"Savage Dance","Savage Arena > Storm Mountain Picnic Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107594373/savage-dance,3.5,-1,Sport,5.12b,1,60,40.62508,-111.74492
"Gods and Monsters","Strone Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109316093/gods-and-monsters,3.1,-1,Sport,5.12a/b,1,90,40.6214,-111.7461
"Orbital Decay","Strone Crag > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107666721/orbital-decay,2.0,-1,Sport,5.12b,1,80,40.6214,-111.7461
"Marginal Disbelief","Margin for Air Wall and Environs > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118023817/marginal-disbelief,3.0,-1,Sport,5.12b,1,,40.6231,-111.774
"Air Marshal","Margin for Air Wall and Environs > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118024018/air-marshal,3.5,-1,Sport,5.13a,1,,40.6231,-111.774
"Plimsol Line","Broads Fork > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106487550/plimsol-line,2.9,-1,Sport,5.12b,1,40,40.63193,-111.72605
"Broad Expectations","Broads Fork > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107745976/broad-expectations,2.8,-1,Sport,5.12c,1,40,40.63193,-111.72605
Unknown,"Broads Fork > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113158586/unknown,3.0,-1,Sport,5.12d,1,50,40.63193,-111.72605
Beata,"Choss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111601852/beata,3.3,-1,Sport,5.12b,1,70,40.6341,-111.73328
"The Benefactor","Choss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107272756/the-benefactor,3.3,-1,Sport,5.12b,1,55,40.6341,-111.73328
"Mellow Gold","Choss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106493183/mellow-gold,3.1,-1,Sport,5.12b,1,,40.6341,-111.73328
"Black Dynamite","Choss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111601769/black-dynamite,3.0,-1,Sport,5.12d,1,50,40.6341,-111.73328
"The Gardener","Choss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107658449/the-gardener,3.0,-1,Sport,5.12d,1,100,40.6341,-111.73328
"Soylent Green","Inversion Therapy Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107203640/soylent-green,2.0,-1,Sport,5.12,2,200,40.62532,-111.71683
"Zach's Theorem","Vector Madness Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111954205/zachs-theorem,3.0,-1,Sport,5.12b,1,50,40.6191,-111.74385
"Rush N Bravado","Rush Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107704644/rush-n-bravado,1.0,-1,"Trad, Sport",5.12,1,40,40.62077,-111.74602
Compiled,"S-Curve - The Pile > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107695228/compiled,2.7,-1,Sport,5.12b,1,,40.63494,-111.72419
"Left Pile","S-Curve - The Pile > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741890/left-pile,3.0,-1,Sport,5.12b,1,,40.63494,-111.72419
"Bloody Stitches","S-Curve - The Pile > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117597025/bloody-stitches,2.5,-1,Sport,5.13b,1,40,40.63494,-111.72419
"Think Tank","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124321701/think-tank,2.3,-1,Sport,5.12b,1,80,40.63387,-111.72201
"High Life","S-Curve - Lower > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/124618604/high-life,3.0,-1,Sport,5.12c,1,,40.63387,-111.72201
"New Cliche","S-Curve - New Cliche > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106852454/new-cliche,3.0,-1,Sport,5.12c/d,1,50,40.6359,-111.7233
"Kiss it Goodbye","S-Curve - New Cliche > S-Curves > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117611575/kiss-it-goodbye,3.2,-1,Sport,5.12d,1,50,40.6359,-111.7233
Intruder,"The Intruder Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109050934/intruder,3.2,-1,Sport,5.12d,1,35,40.62326,-111.7582
"Intruder Alert","The Intruder Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109050968/intruder-alert,2.5,-1,Sport,5.13-,1,,40.62326,-111.7582
Haymaker,"Hoss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/114957667/haymaker,3.2,-1,Sport,5.12d,1,60,40.63458,-111.70453
Takedown,"Hoss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118994826/takedown,3.0,-1,Sport,5.12d,1,,40.63458,-111.70453
"Haymaker Direct","Hoss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119144109/haymaker-direct,3.0,-1,Sport,5.13a,1,60,40.63458,-111.70453
"The Brighton Mystery Hour","Walter's Wall > Brighton Area > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/116688367/the-brighton-mystery-hour,3.0,-1,Sport,5.13a,1,50,40.59178,-111.59225
"Gnarth Brooks Direct","Gnar Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117626807/gnarth-brooks-direct,3.9,-1,Sport,5.12-,1,,40.63924,-111.69741
"Gnarch (linkup)","Gnar Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119069656/gnarch-linkup,2.0,-1,Sport,5.12,1,,40.63924,-111.69741
"Chronicles of Gnarnia (linkup)","Gnar Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117741736/chronicles-of-gnarnia-linkup,2.5,-1,Sport,5.12b/c,1,,40.63924,-111.69741
Gnarkness,"Gnar Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117626790/gnarkness,3.0,-1,Sport,5.13a,1,,40.63924,-111.69741
Contaminated,"Contaminated Roof > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117756271/contaminated,3.0,-1,Sport,5.13a,1,30,40.63377,-111.70922
"Corporate Culture","Boss Garden > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119070327/corporate-culture,2.0,-1,Sport,5.12d,1,,40.6353,-111.7039
"Puppet on a Broken String","Forsaken Wall > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121481631/puppet-on-a-broken-string,2.0,-1,Sport,5.12b,1,70,40.62939,-111.7359
"Crown of Thorns","Watchtower Main > The Watchtower > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106492282/crown-of-thorns,3.3,-1,Sport,5.12c,1,40,40.61349,-111.77922
"Son of Slab","The Cathedral > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106132250/son-of-slab,2.7,-1,Sport,5.12b/c,1,30,40.61349,-111.77875
"Earth Girls are Easy Arete","Cosmic Thing Wall > Ferguson Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/123972114/earth-girls-are-easy-arete,3.0,-1,Sport,5.12b,1,70,40.61273,-111.77827
Interrogator,"Question Mark Wall > Lone Peak Cirque > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106908345/interrogator,4.0,-1,"Trad, Sport, Alpine","5.13a PG13",1,95,40.52459,-111.75637
"Half Cab","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109233655/half-cab,2.8,-1,Sport,5.12a/b,1,80,40.66905,-111.76072
Inconthievable,"Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108174492/inconthievable,2.5,-1,Sport,5.12b,1,40,40.66905,-111.76072
"Piston Bully","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109061095/piston-bully,3.6,-1,Sport,5.12b,1,70,40.66905,-111.76072
"Slice of Pie","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106513797/slice-of-pie,2.8,-1,Sport,5.12b,1,50,40.66905,-111.76072
"No Man's Land","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106513814/no-mans-land,2.3,-1,Sport,5.12b,1,60,40.66905,-111.76072
"The Clam","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109492893/the-clam,3.0,-1,Sport,5.12c,1,50,40.66905,-111.76072
"Beam and Coke","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109137913/beam-and-coke,3.9,-1,Sport,5.12c/d,1,50,40.66905,-111.76072
"Gray Boy","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109254993/gray-boy,3.4,-1,Sport,5.12c/d,1,50,40.66905,-111.76072
"Four Deep In The Hoopti","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111008815/four-deep-in-the-hoopti,3.7,-1,Sport,5.12d,1,50,40.66905,-111.76072
"Tenacious Z","Chadbourne Crag > Neff's Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109255277/tenacious-z,3.6,-1,Sport,5.13a,1,50,40.66905,-111.76072
Leviathan,"Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106265074/leviathan,3.0,-1,Sport,5.12b,1,40,40.7033,-111.787
"Hydrogen Psychosis","Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612712/hydrogen-psychosis,3.0,-1,Sport,5.12b,1,40,40.7033,-111.787
Jacqueline,"Reef > Grandeur Peak > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111612745/jacqueline,2.5,-1,Sport,5.12c,1,40,40.7033,-111.787
