Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Cacophony,"Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/122346050/cacophony,3.0,-1,Sport,5.10a,1,60,40.7403,-112.6394
"Kenworth Symphony","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/122346137/kenworth-symphony,2.0,-1,Sport,5.10a,1,60,40.7403,-112.6394
"Lion Paw","Blob's Your Uncle > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111641184/lion-paw,2.7,-1,Sport,5.10a/b,1,100,40.7403,-112.6394
"80 Proof","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/107876739/80-proof,2.5,-1,Sport,5.10a,1,,40.7389,-112.6404
Unknown,"Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077295/unknown,2.3,-1,Sport,5.10a,1,,40.7389,-112.6404
"Fire A Blaze","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077299/fire-a-blaze,2.7,-1,Sport,5.10a,1,,40.7389,-112.6404
"Unknown B","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/123952043/unknown-b,2.0,-1,Sport,5.10a,1,40,40.7389,-112.6404
"101 Kicken Chicken","Tokey Dokey > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/107876727/101-kicken-chicken,2.6,-1,Sport,5.10b,1,,40.7389,-112.6404
"Cannibas Crew (aka Bobbin Heads)","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/108166587/cannibas-crew-aka-bobbin-heads,2.1,-1,Sport,5.10a,1,32,40.73875,-112.6417
"Empty Jugs","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077511/empty-jugs,2.0,-1,Sport,5.10a,1,40,40.73875,-112.6417
"Jugs (aka Slob's Warm-up)","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077517/jugs-aka-slobs-warm-up,1.7,-1,Sport,5.10a,1,35,40.73875,-112.6417
"Cannibas Corner (aka Jumbled Spreadsheets Ahead)","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/108166543/cannibas-corner-aka-jumbled-spreadsheets-ahead,2.3,-1,Sport,5.10a/b,1,32,40.73875,-112.6417
"Lucky 13","Cannabis Crew Wall > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/110045642/lucky-13,2.0,-1,Sport,5.10a/b,1,40,40.73875,-112.6417
"Rastaman Roof","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077338/rastaman-roof,2.7,-1,Sport,5.10a,1,65,40.73691,-112.63934
"Sensi In The Sun","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077355/sensi-in-the-sun,2.5,-1,Sport,5.10a,1,60,40.73691,-112.63934
"Give Me Fire","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077366/give-me-fire,3.0,-1,Sport,5.10a,1,50,40.73691,-112.63934
"Dread Lock Soldier","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077347/dread-lock-soldier,1.0,-1,Sport,5.10a/b,1,,40.73691,-112.63934
"Burn Out","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077359/burn-out,2.7,-1,Sport,5.10b,1,,40.73691,-112.63934
"Puff Puff Pockets","Wall 7 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/111077333/puff-puff-pockets,2.0,-1,Sport,5.10b/c,1,65,40.73691,-112.63934
"Wild Willy","Wall 10 > The Valley of Zion > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/120760461/wild-willy,2.0,-1,Sport,5.10b,1,80,40.73874,-112.63915
"Narrow Beginnings","North Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/108172737/narrow-beginnings,1.8,-1,Sport,5.10a,1,50,40.4916,-112.59539
"Rivers Edge","South Narrows > Upper Narrows > Narrows > South Willow Canyon > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/105792179/rivers-edge,2.8,-1,Sport,5.10b,1,,40.49128,-112.59538
"Hells Staircase","Three Coffins > The Island > Stansbury Mountains > West Desert > Utah",https://www.mountainproject.com/route/118242026/hells-staircase,3.0,-1,"Sport, TR",5.10-,1,80,40.78142,-112.49097
"Thin Sheep","Sheep Rock Area > Ibex > West Desert > Utah",https://www.mountainproject.com/route/121600988/thin-sheep,3.0,-1,Sport,5.10-,1,40,38.9926,-113.3883
"Eagle Terrace","East Face > Quartermoon Tower > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106346618/eagle-terrace,2.5,-1,"Trad, Sport",5.10b,6,,38.9906,-113.3896
Moonshine,"North Face > Quartermoon Tower > Ibex > West Desert > Utah",https://www.mountainproject.com/route/106592649/moonshine,2.7,-1,Sport,5.10a,1,100,38.9906,-113.3896
Wolfenstein,"Wolfenstein Rock > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108878033/wolfenstein,3.0,-1,"Trad, Sport",5.10,2,300,38.9926,-113.3883
"Tunnel Of Love","Wind Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/107613179/tunnel-of-love,2.9,-1,"Trad, Sport",5.10a/b,3,300,38.99159,-113.38951
"Ewe For Real","Ewe For Real Wall > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108078671/ewe-for-real,2.3,-1,Sport,5.10b,1,60,38.9851,-113.39103
"Where Men Are Men and Sheep Are Nervous","Central Corral Crag > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/113698560/where-men-are-men-and-sheep-are-nervous,1.9,-1,Sport,5.10a,1,60,38.98551,-113.39088
Arachnicopia,"Central Corral Crag > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/113698895/arachnicopia,2.0,-1,"Sport, TR",5.10b/c,1,25,38.98551,-113.39088
"Donald Pump","Southern Corral Crag > Corral Crags > Ibex > West Desert > Utah",https://www.mountainproject.com/route/111713123/donald-pump,2.1,-1,Sport,5.10a,1,40,38.98448,-113.39156
"Scorpios Make Great Lovers","Scorpion Slab > South Corridor > Ibex > West Desert > Utah",https://www.mountainproject.com/route/109847482/scorpios-make-great-lovers,2.9,-1,"Sport, TR",5.10a,1,85,38.99848,-113.38091
"Rattler's Arête","Snakeskin Buttress > Ibex > West Desert > Utah",https://www.mountainproject.com/route/105944005/rattlers-arete,2.7,-1,Sport,5.10b,1,90,38.98931,-113.39021
"Shark Attack","Left Formation > The Cape > Ibex > West Desert > Utah",https://www.mountainproject.com/route/108590901/shark-attack,2.7,-1,Sport,5.10b,1,60,38.86552,-113.43459
"Cape Fear","Left Formation > The Cape > Ibex > West Desert > Utah",https://www.mountainproject.com/route/109836535/cape-fear,3.2,-1,Sport,5.10b,1,50,38.86552,-113.43459
"A Stone Alone, Awa","Island of Stone > Ibex > West Desert > Utah",https://www.mountainproject.com/route/109991590/a-stone-alone-awa,2.7,-1,Sport,5.10,1,90,38.9442,-113.3646
"Adventures of the Two-Day Napkin","Campsite East > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/107445598/adventures-of-the-two-day-napkin,2.9,-1,Sport,5.10a,1,50,39.24622,-113.40313
"Mere Morals","Campsite East > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/107445706/mere-morals,2.3,-1,Sport,5.10b,1,,39.24622,-113.40313
"Edglings and Etchings","Campsite East > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/108395420/edglings-and-etchings,2.0,-1,Sport,5.10b,1,50,39.24622,-113.40313
"War on Errorism","Campsite West > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/108395460/war-on-errorism,2.0,-1,Sport,5.10b,1,35,39.24614,-113.40319
"Nobody's Darlings","Second Tier > Hermit Canyon > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/106760597/nobodys-darlings,3.4,-1,Sport,5.10a,2,215,39.24648,-113.40296
"Eye of the Needle","Eye of the Needle Wall > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/107445729/eye-of-the-needle,3.5,-1,Sport,5.10a,3,200,39.2442,-113.4052
"I'd Never Harm a Who","Whoville > The Hermit's Watchtower > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/108431596/id-never-harm-a-who,1.5,-1,Sport,5.10a,1,65,39.24332,-113.40747
"Blood Sucking Fiend","Castlevania > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124288780/blood-sucking-fiend,2.0,-1,Sport,5.10a,1,65,39.23865,-113.40166
"Gone Batty","Castlevania > Marjum Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/124288860/gone-batty,1.0,-1,Sport,"5.10b PG13",1,70,39.23865,-113.40166
Unknown,"The Dark Side of the House > West Sawtooth Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/112912209/unknown,2.6,-1,Sport,5.10b,1,60,39.15146,-113.44222
"Gumby's Delight","Deuces > West Sawtooth Canyon > House Range > West Desert > Utah",https://www.mountainproject.com/route/112933493/gumbys-delight,3.0,-1,Sport,5.10a,1,60,39.14899,-113.43736
"Redneck Rampage","Roadside Rock > House Range > West Desert > Utah",https://www.mountainproject.com/route/111452675/redneck-rampage,1.0,-1,Sport,5.10a,1,,39.34413,-113.33604
"Fog Brain","Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/105947439/fog-brain,1.5,-1,Sport,5.10a,1,,40.36333,-112.27082
"A First of Many","Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107695612/a-first-of-many,2.2,-1,Sport,5.10-,1,25,40.36333,-112.27082
"Free Tibet","Portwoods Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107697133/free-tibet,2.7,-1,Sport,5.10b,1,60,40.36333,-112.27082
Geeker,"Addict Crag > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788327/geeker,2.6,-1,Sport,5.10a,1,60,40.36283,-112.27025
"Silicon Abuse","Addict Crag > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788334/silicon-abuse,2.4,-1,Sport,5.10a,1,60,40.36283,-112.27025
"Ophir Broke","Portwoods Wall - Upper > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/105947458/ophir-broke,2.3,-1,Sport,5.10a,1,110,40.3607,-112.27388
"The O Face","Portwoods Wall - Upper > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/105966370/the-o-face,3.0,-1,Sport,5.10b,1,100,40.3607,-112.27388
"Who's Winning","Silveropolis Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788884/whos-winning,1.3,-1,Sport,5.10a,1,60,40.36671,-112.27031
Trixie,"Silveropolis Wall > Ophir Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/107788919/trixie,1.0,-1,Sport,5.10a,1,60,40.36671,-112.27031
"Rattle Can","TK Wall > Middle Canyon > Oquirrh Mountains > West Desert > Utah",https://www.mountainproject.com/route/111967941/rattle-can,2.3,-1,Sport,5.10-,1,45,40.50405,-112.22796
Starboard,"Steamboat Pass > West Desert > Utah",https://www.mountainproject.com/route/119970376/starboard,3.0,-1,Sport,5.10,3,200,38.80074,-113.35387
"Barbarian Horde","Cool Aid Gully > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/109766716/barbarian-horde,2.6,-1,Sport,5.10a,1,80,40.32405,-112.9029
"Feels Like Africa","Three Dame Crack Area > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/117972363/feels-like-africa,2.0,-1,Sport,5.10a/b,1,50,40.32166,-112.90192
"Unknown 2nd Tier Far R","Three Dame Crack Area > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/121873848/unknown-2nd-tier-far-r,3.0,-1,Sport,5.10b/c,1,50,40.32166,-112.90192
Sputnik,"Lunar Wall > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/110985468/sputnik,2.6,-1,Sport,5.10a,1,65,40.3244,-112.90279
"Third Alternative","Lunar Wall > White Rocks > West Desert > Utah",https://www.mountainproject.com/route/110067919/third-alternative,2.5,-1,Sport,5.10b,1,60,40.3244,-112.90279
"Hear Me Roar","Mufasa’s Rock > West Sector > Desert Mountain > West Desert > Utah",https://www.mountainproject.com/route/124592131/hear-me-roar,2.0,-1,"Sport, TR",5.10a/b,1,60,39.7557,-112.64019
"Little Kahuna","Schoolroom Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107755695/little-kahuna,2.1,-1,Sport,5.10a,1,30,39.5565,-111.6858
"Mary Jane Unicorn","Schoolroom Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111118555/mary-jane-unicorn,2.3,-1,Sport,5.10a,1,80,39.5565,-111.6858
"Teacher Has A Horn","Schoolroom Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112460328/teacher-has-a-horn,2.6,-1,Sport,5.10a/b,1,,39.5565,-111.6858
"Big Kahuna","Schoolroom Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105859903/big-kahuna,2.6,-1,Sport,5.10b,1,30,39.5565,-111.6858
"The Horny Thing","Schoolroom Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107633493/the-horny-thing,2.9,-1,Sport,5.10b,1,90,39.5565,-111.6858
"Jack in the Wood","West Wall > Maple Corridor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105741533/jack-in-the-wood,2.3,-1,Sport,5.10a,1,40,39.5555,-111.68289
EIS,"West Wall > Maple Corridor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106017786/eis,1.9,-1,Sport,5.10b/c,1,40,39.5555,-111.68289
Gunsmoke,"The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/108253223/gunsmoke,2.9,-1,Sport,5.10a,1,60,39.5551,-111.6795
"Ten Cent Tacos","The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114219193/ten-cent-tacos,1.8,-1,"Sport, TR",5.10b,1,35,39.5551,-111.6795
"Technicolor Cabbage","The Frontera > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114476589/technicolor-cabbage,2.0,-1,Sport,5.10b,1,50,39.5551,-111.6795
"Flak Jacket","Bridge Area > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106025644/flak-jacket,3.0,-1,Sport,5.10a,1,45,39.555,-111.6832
Spray,"EFS Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105836358/spray,1.8,-1,Sport,5.10a,1,40,39.55538,-111.67556
"Michael Fitzpatrick","EFS Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114307522/michael-fitzpatrick,2.4,-1,Sport,5.10a,1,30,39.55538,-111.67556
"Super Sexy","EFS Wall > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114253672/super-sexy,1.4,-1,Sport,5.10b,1,25,39.55538,-111.67556
"Pigeon in a Bun","Cobble Roof > Box Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112776196/pigeon-in-a-bun,2.0,-1,Sport,5.10b,1,30,39.55582,-111.67547
"Reach For The Sky","Anti-Gravity Rock > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106473434/reach-for-the-sky,2.1,-1,"Sport, TR",5.10a,1,40,39.5552,-111.6723
"World Class Tuna","Rock Island > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106277210/world-class-tuna,1.7,-1,Sport,5.10a,1,45,39.5596,-111.6876
"I Don't Want a Pickle","Rock Island > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106277254/i-dont-want-a-pickle,2.3,-1,Sport,5.10a,1,40,39.5596,-111.6876
"John Barleycorn","Rock Island > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106277271/john-barleycorn,1.5,-1,Sport,5.10b,1,30,39.5596,-111.6876
"Morning Moo's","Low Standard Cave > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107129129/morning-moos,2.7,-1,Sport,5.10a,1,75,39.55839,-111.68761
"The Urinal","The Trash Compactor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106920635/the-urinal,2.0,-1,Sport,5.10a,1,70,39.55976,-111.68822
"Salty Biscuits","The Trash Compactor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107762800/salty-biscuits,2.1,-1,Sport,5.10a,1,45,39.55976,-111.68822
"I Dream of Porcelain","The Trash Compactor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107762792/i-dream-of-porcelain,2.1,-1,Sport,5.10b,1,45,39.55976,-111.68822
"Dumpster Love","The Trash Compactor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107771282/dumpster-love,2.2,-1,Sport,5.10b,1,,39.55976,-111.68822
"Dumpster and a G-String","The Trash Compactor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111985023/dumpster-and-a-g-string,1.6,-1,Sport,5.10b,1,45,39.55976,-111.68822
"Hobo Salad","The Trash Compactor > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/118580011/hobo-salad,2.0,-1,Sport,5.10b,1,54,39.55976,-111.68822
Half-Baked,"Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/120936723/half-baked,2.1,-1,Sport,5.10-,1,60,39.55516,-111.67382
"Eggs Anyone","Windshield Wiper Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107606927/eggs-anyone,1.4,-1,Sport,5.10b,1,60,39.55516,-111.67382
"Tweetie the Condor","The Early Bird Crag > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/110257141/tweetie-the-condor,1.9,-1,Sport,5.10b,1,45,39.55575,-111.68189
"Cobble Spiking","Eco-Terrorist Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113597913/cobble-spiking,1.8,-1,Sport,5.10a,1,,39.5556,-111.6719
Ozone,"Eco-Terrorist Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113598059/ozone,2.6,-1,Sport,5.10a,1,,39.5556,-111.6719
"Ban This Bolt","Eco-Terrorist Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113598082/ban-this-bolt,1.9,-1,Sport,5.10b,1,,39.5556,-111.6719
"Grassland Pyrotechnics","Eco-Terrorist Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111918418/grassland-pyrotechnics,2.4,-1,Sport,5.10,1,70,39.5556,-111.6719
"Unknown new","Willy Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/113510796/unknown-new,0.0,-1,Sport,5.10a/b,2,,39.55955,-111.68685
"Fist Full of Cobbles","Hourglass Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112072457/fist-full-of-cobbles,2.7,-1,Sport,5.10a,1,120,39.55568,-111.67331
"Hang 'em High","Hourglass Canyon > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112072463/hang-em-high,2.4,-1,Sport,5.10a,1,120,39.55568,-111.67331
"Big Toasty Buns","Fast Food Joint > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112781398/big-toasty-buns,2.4,-1,Sport,5.10a,1,60,39.55479,-111.67671
"Root'n Toot'n Gluten","Fast Food Joint > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/112782134/rootn-tootn-gluten,1.9,-1,Sport,5.10b,1,30,39.55479,-111.67671
"Money for Nothing","Free Wall > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/119125579/money-for-nothing,2.0,-1,Sport,5.10a,1,40,39.5578,-111.68722
"Bear Den","Bear Den > Shady Acres > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/120669801/bear-den,1.6,-1,Sport,5.10a,1,60,39.55582,-111.67185
"Half Staff","Shady Acres Main Wall > Shady Acres > Maple Canyon Road > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/120674721/half-staff,1.7,-1,Sport,5.10b,1,80,39.55578,-111.67168
Mylanta,"Engagement Alcove > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105969134/mylanta,2.5,-1,Sport,5.10a,1,45,39.5545,-111.6881
"An 80/20 Ratio","Engagement Alcove > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105983419/an-8020-ratio,2.6,-1,Sport,5.10b,1,50,39.5545,-111.6881
"Dyna Bone","The Pipeline > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106028074/dyna-bone,2.0,-1,Sport,5.10b,1,50,39.5555,-111.687
"White Chocolate","Orangutan Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105855666/white-chocolate,2.1,-1,Sport,5.10a,1,90,39.55474,-111.68811
"The Scarecrow","Orangutan Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107302921/the-scarecrow,2.5,-1,Sport,5.10a,1,80,39.55474,-111.68811
Blackberry,"Orangutan Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105855725/blackberry,2.6,-1,Sport,5.10b,1,90,39.55474,-111.68811
Kingpin,"Pictograph Wall > Left Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105855762/kingpin,2.8,-1,Sport,5.10a,1,80,39.5557,-111.6869
Buckshot,"The Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114443879/buckshot,2.0,-1,Sport,5.10a,1,45,39.5572,-111.6916
"Sound the Klaxon","The Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106023621/sound-the-klaxon,2.5,-1,Sport,5.10b,1,50,39.5572,-111.6916
"Vapor Trails","The Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/109494477/vapor-trails,1.9,-1,Sport,5.10b,1,40,39.5572,-111.6916
"Right Hand Rosie","The Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105836297/right-hand-rosie,2.1,-1,Sport,5.10b/c,1,50,39.5572,-111.6916
"Phantom Fury","Armory, The > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107767412/phantom-fury,3.1,-1,Sport,5.10b,5,,39.5616,-111.7014
"Lock n' Load","Armory, The > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/111967163/lock-n-load,2.3,-1,Sport,5.10b,5,365,39.5616,-111.7014
"Grease & Grime","Grease & Grime Wall > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107763159/grease-grime,2.7,-1,Sport,5.10b,1,60,39.5567,-111.6875
"Third from the right","Short Chossy wall above the Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114952335/third-from-the-right,2.0,-1,Sport,5.10a,1,25,39.55812,-111.69166
"Rotten Corner","Short Chossy wall above the Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114952356/rotten-corner,0.0,-1,Sport,5.10a,1,30,39.55812,-111.69166
"1st left of the rotten corner crack","Short Chossy wall above the Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114952383/1st-left-of-the-rotten-corner-crack,0.0,-1,Sport,5.10a,1,30,39.55812,-111.69166
"2nd to the left of rotten corner crack","Short Chossy wall above the Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114952413/2nd-to-the-left-of-rotten-corner-crack,0.0,-1,Sport,5.10a,1,30,39.55812,-111.69166
"The edge of the choss","Short Chossy wall above the Matrix > Middle Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/114952451/the-edge-of-the-choss,1.0,-1,Sport,5.10a,1,30,39.55812,-111.69166
"Guard Boy","The Minimum Crag > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105989451/guard-boy,1.4,-1,Sport,5.10a,1,60,39.5622,-111.6906
"Toxic Watermelon","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105989478/toxic-watermelon,2.2,-1,Sport,5.10a,1,50,39.56569,-111.69639
"Buddha's Belly","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106515503/buddhas-belly,2.6,-1,Sport,5.10a,1,80,39.56569,-111.69639
"High as a Kite","The Pipe Dream > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/119015407/high-as-a-kite,2.4,-1,Sport,5.10a,3,225,39.56569,-111.69639
"Blunt Arete","Shady Lane > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106129081/blunt-arete,3.0,-1,Sport,5.10b,1,60,39.5613,-111.6893
"245 North","Shady Lane > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/106242673/245-north,2.9,-1,Sport,5.10b,1,95,39.5613,-111.6893
Ted,"Shady Lane > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107169041/ted,2.7,-1,Sport,5.10b,1,60,39.5613,-111.6893
unknown,"Zen Garden > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/124755621/unknown,2.0,-1,Sport,5.10a,1,,39.5632,-111.6908
"Meet the Buddha","Zen Garden > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105857287/meet-the-buddha,2.8,-1,Sport,5.10a,1,60,39.5632,-111.6908
"Buddha Belly","Zen Garden > Right Fork > Maple Canyon > Central Utah > Utah",https://www.mountainproject.com/route/105857292/buddha-belly,1.8,-1,Sport,5.10a,1,40,39.5632,-111.6908
